product_id,seller_id,category_id,product_name,brand,listed_date,original_price,current_price,cost_price,stock_qty,product_status
P0010509,S03512,CAT017,IKEA Cleaning Tools Item 10509,IKEA,2023-08-31,62000,46000,25000,95,active
P0010510,S02217,CAT017,Tupperware Cleaning Tools Item 10510,Tupperware,2024-03-07,40000,30000,23000,391,active
P0010511,S01339,CAT005,CottonInk Women Fashion Item 10511,CottonInk,2025-09-18,451000,450000,250000,1251,active
P0010512,S00972,CAT022,ABC Beverages Item 10512,ABC,2023-06-20,193000,155000,90000,1040,active
P0010513,S01122,CAT006,Executive Men Fashion Item 10513,Executive,2025-02-06,44000,41000,26000,384,active
P0010514,S03106,CAT006,No Brand Men Fashion Item 10514,No Brand,2025-10-05,597000,508000,345000,10,inactive
P0010515,S03944,CAT006,CottonInk Men Fashion Item 10515,CottonInk,2023-10-25,64000,63000,34000,108,active
P0010516,S02877,CAT010,Scarlett Skincare Item 10516,Scarlett,2025-01-19,54000,48000,32000,291,active
P0010517,S00008,CAT012,Somethinc Fragrance Item 10517,Somethinc,2026-01-23,1106000,828000,688000,175,active
P0010518,S01160,CAT022,Wings Beverages Item 10518,Wings,2024-12-05,45000,37000,26000,2425,active
P0010519,S03452,CAT021,Sosro Snacks Item 10519,Sosro,2022-11-23,64000,64000,38000,1851,active
P0010520,S03781,CAT013,Azarine Hair Care Item 10520,Azarine,2025-02-26,57000,49000,31000,1554,active
P0010521,S00888,CAT007,Berrybenka Shoes Item 10521,Berrybenka,2024-11-28,293000,286000,150000,2398,active
P0010522,S02441,CAT009,Erigo Muslim Fashion Item 10522,Erigo,2024-01-26,803000,593000,367000,1513,inactive
P0010523,S00501,CAT010,Wardah Skincare Item 10523,Wardah,2022-11-29,121000,119000,72000,207,active
P0010524,S03710,CAT012,Emina Fragrance Item 10524,Emina,2022-06-17,749000,673000,518000,1036,active
P0010525,S03646,CAT012,Maybelline Fragrance Item 10525,Maybelline,2022-10-13,1612000,1406000,786000,194,active
P0010526,S02270,CAT030,No Brand Office Supplies Item 10526,No Brand,2022-10-25,128000,93000,50000,402,active
P0010527,S03396,CAT015,Ace Furniture Item 10527,Ace,2024-01-27,466000,389000,275000,2171,active
P0010528,S02268,CAT010,Skintific Skincare Item 10528,Skintific,2023-07-18,34000,29000,21000,1606,active
P0010529,S01284,CAT023,Kapal Api Household Supplies Item 10529,Kapal Api,2022-12-15,123000,121000,70000,239,active
P0010530,S03449,CAT023,ABC Household Supplies Item 10530,ABC,2022-02-20,210000,206000,161000,459,active
P0010531,S01848,CAT022,Wings Beverages Item 10531,Wings,2022-03-22,27000,22000,12000,2263,active
P0010532,S03781,CAT015,Dekoruma Furniture Item 10532,Dekoruma,2022-03-06,373000,276000,151000,693,active
P0010533,S00913,CAT006,This Is April Men Fashion Item 10533,This Is April,2023-05-09,317000,237000,146000,2030,active
P0010534,S00690,CAT008,LocalMode Bags Item 10534,LocalMode,2022-10-01,262000,195000,104000,1622,active
P0010535,S02021,CAT030,Faber Castell Office Supplies Item 10535,Faber Castell,2023-02-21,42000,32000,23000,2373,active
P0010536,S03106,CAT008,LocalMode Bags Item 10536,LocalMode,2023-08-29,1354000,1021000,650000,2069,active
P0010537,S00924,CAT012,Somethinc Fragrance Item 10537,Somethinc,2024-04-09,2382000,1816000,945000,2047,active
P0010538,S03339,CAT022,Ultra Beverages Item 10538,Ultra,2024-04-08,16000,14000,8000,2046,active
P0010539,S01694,CAT024,ABC Fresh Food Item 10539,ABC,2025-07-12,23000,18000,14000,973,active
P0010540,S03090,CAT025,No Brand Fitness Item 10540,No Brand,2026-01-30,244000,222000,176000,2420,active
P0010541,S02938,CAT012,Wardah Fragrance Item 10541,Wardah,2025-07-19,145000,132000,69000,21,active
P0010542,S00197,CAT021,Sari Roti Snacks Item 10542,Sari Roti,2023-08-10,144000,118000,97000,1800,active
P0010543,S01089,CAT004,Samsung Computers & Laptops Item 10543,Samsung,2024-04-28,12458000,9410000,6673000,2297,active
P0010544,S02377,CAT015,IKEA Furniture Item 10544,IKEA,2023-05-07,1596000,1261000,734000,2069,active
P0010545,S01001,CAT012,Emina Fragrance Item 10545,Emina,2024-03-25,679000,507000,378000,1811,active
P0010546,S02407,CAT023,Wings Household Supplies Item 10546,Wings,2022-08-31,35000,27000,22000,1269,active
P0010547,S01533,CAT003,Lenovo Home Appliances Item 10547,Lenovo,2025-04-06,272000,228000,125000,1585,active
P0010548,S00015,CAT024,Kapal Api Fresh Food Item 10548,Kapal Api,2024-02-03,75000,68000,38000,2095,active
P0010549,S00655,CAT022,Sosro Beverages Item 10549,Sosro,2024-12-16,32000,29000,19000,1425,active
P0010550,S02546,CAT022,Wings Beverages Item 10550,Wings,2024-12-07,44000,33000,21000,2307,active
P0010551,S02842,CAT021,Sosro Snacks Item 10551,Sosro,2022-01-19,89000,66000,54000,2130,delisted
P0010552,S02900,CAT017,Tupperware Cleaning Tools Item 10552,Tupperware,2024-05-17,46000,43000,23000,412,active
P0010553,S01835,CAT021,Sari Roti Snacks Item 10553,Sari Roti,2025-12-27,22000,18000,13000,7,active
P0010554,S02871,CAT014,Ace Kitchenware Item 10554,Ace,2024-02-20,498000,457000,292000,27,active
P0010555,S00123,CAT031,Rexus Toys Item 10555,Rexus,2024-05-08,292000,287000,178000,2467,active
P0010556,S00284,CAT018,Merries Baby Clothes Item 10556,Merries,2025-09-27,66000,50000,40000,2213,delisted
P0010557,S00185,CAT030,Joyko Office Supplies Item 10557,Joyko,2022-01-05,201000,196000,115000,15,active
P0010558,S02099,CAT031,Bandai Toys Item 10558,Bandai,2024-03-10,61000,44000,33000,1132,active
P0010559,S01250,CAT028,3M Car Accessories Item 10559,3M,2024-10-09,52000,51000,37000,1764,active
P0010560,S00915,CAT016,IKEA Home Decor Item 10560,IKEA,2023-12-30,62000,47000,25000,832,active
P0010561,S00921,CAT020,Pigeon Baby Food Item 10561,Pigeon,2024-02-18,226000,210000,157000,16,active
P0010562,S00068,CAT002,Asus Gadget Accessories Item 10562,Asus,2023-05-07,19000,17000,9000,1893,active
P0010563,S00448,CAT022,Kapal Api Beverages Item 10563,Kapal Api,2025-04-13,203000,149000,121000,1350,active
P0010564,S00734,CAT015,IKEA Furniture Item 10564,IKEA,2025-10-01,281000,202000,134000,1555,active
P0010565,S00867,CAT018,Sweety Baby Clothes Item 10565,Sweety,2023-05-01,56000,41000,30000,1291,active
P0010566,S03173,CAT007,No Brand Shoes Item 10566,No Brand,2024-01-22,1867000,1362000,946000,2166,active
P0010567,S00103,CAT024,Wings Fresh Food Item 10567,Wings,2025-06-10,100000,89000,57000,1765,active
P0010568,S02846,CAT008,Executive Bags Item 10568,Executive,2023-01-02,352000,257000,172000,1287,active
P0010569,S01637,CAT015,Oxone Furniture Item 10569,Oxone,2022-11-14,1065000,784000,530000,1564,active
P0010570,S00986,CAT005,Erigo Women Fashion Item 10570,Erigo,2023-06-22,87000,80000,65000,1507,active
P0010571,S01343,CAT002,Asus Gadget Accessories Item 10571,Asus,2025-12-26,82000,62000,45000,586,active
P0010572,S03340,CAT024,Indomie Fresh Food Item 10572,Indomie,2026-04-30,17000,14000,10000,1772,active
P0010573,S00936,CAT002,Xiaomi Gadget Accessories Item 10573,Xiaomi,2022-04-11,34000,25000,15000,369,active
P0010574,S01374,CAT012,Skintific Fragrance Item 10574,Skintific,2025-03-15,82000,66000,40000,1045,active
P0010575,S01047,CAT018,Merries Baby Clothes Item 10575,Merries,2024-02-17,67000,64000,50000,340,active
P0010576,S00485,CAT005,Erigo Women Fashion Item 10576,Erigo,2022-01-16,195000,146000,83000,1506,active
P0010577,S00776,CAT022,Kapal Api Beverages Item 10577,Kapal Api,2022-08-16,9000,9000,6000,1387,active
P0010578,S01705,CAT023,Ultra Household Supplies Item 10578,Ultra,2022-12-05,28000,23000,16000,843,active
P0010579,S02067,CAT032,Lego Gaming Accessories Item 10579,Lego,2024-09-28,174000,158000,122000,2002,active
P0010580,S00850,CAT022,Unilever Beverages Item 10580,Unilever,2026-01-05,15000,14000,9000,1651,active
P0010581,S00110,CAT026,Eiger Outdoor Item 10581,Eiger,2022-05-24,178000,151000,91000,2234,active
P0010582,S02731,CAT005,No Brand Women Fashion Item 10582,No Brand,2024-05-17,138000,121000,66000,1083,delisted
P0010583,S01706,CAT008,Executive Bags Item 10583,Executive,2025-10-23,160000,126000,102000,2441,active
P0010584,S03113,CAT023,Wings Household Supplies Item 10584,Wings,2024-07-31,39000,33000,22000,1207,active
P0010585,S01262,CAT010,Avoskin Skincare Item 10585,Avoskin,2024-03-29,164000,144000,115000,1049,active
P0010586,S02206,CAT020,Pigeon Baby Food Item 10586,Pigeon,2025-04-10,151000,119000,64000,1520,active
P0010587,S01915,CAT009,Erigo Muslim Fashion Item 10587,Erigo,2025-03-29,172000,151000,117000,1898,active
P0010588,S03677,CAT013,Avoskin Hair Care Item 10588,Avoskin,2024-08-17,160000,125000,78000,2321,active
P0010589,S00211,CAT028,Aspira Car Accessories Item 10589,Aspira,2023-11-14,2091000,1712000,911000,155,active
P0010590,S01427,CAT015,IKEA Furniture Item 10590,IKEA,2022-03-16,934000,677000,529000,297,active
P0010591,S01115,CAT028,No Brand Car Accessories Item 10591,No Brand,2026-03-11,1623000,1345000,1098000,1865,active
P0010592,S00474,CAT002,Xiaomi Gadget Accessories Item 10592,Xiaomi,2026-04-09,295000,272000,160000,114,active
P0010593,S03209,CAT031,No Brand Toys Item 10593,No Brand,2025-03-13,745000,546000,382000,2029,active
P0010594,S03208,CAT021,Ultra Snacks Item 10594,Ultra,2024-09-30,16000,16000,10000,2049,active
P0010595,S01970,CAT027,Yamaha Motorcycle Accessories Item 10595,Yamaha,2025-04-30,28000,26000,19000,240,active
P0010596,S02143,CAT018,Pigeon Baby Clothes Item 10596,Pigeon,2023-04-04,249000,222000,180000,682,active
P0010597,S00976,CAT017,Ace Cleaning Tools Item 10597,Ace,2026-04-18,49000,44000,26000,2483,active
P0010598,S03888,CAT027,Honda Motorcycle Accessories Item 10598,Honda,2024-07-28,736000,541000,378000,798,active
P0010599,S00275,CAT009,Berrybenka Muslim Fashion Item 10599,Berrybenka,2025-09-07,80000,80000,50000,1568,active
P0010600,S00458,CAT011,Somethinc Makeup Item 10600,Somethinc,2026-04-27,27000,23000,14000,434,active
P0010601,S01337,CAT023,Kapal Api Household Supplies Item 10601,Kapal Api,2025-05-25,114000,88000,52000,2115,active
P0010602,S03013,CAT006,LocalMode Men Fashion Item 10602,LocalMode,2022-12-22,63000,56000,33000,1067,active
P0010603,S02335,CAT018,Pigeon Baby Clothes Item 10603,Pigeon,2022-03-14,344000,316000,207000,252,active
P0010604,S03130,CAT028,Yamaha Car Accessories Item 10604,Yamaha,2026-02-03,101000,98000,57000,614,active
P0010605,S02699,CAT014,No Brand Kitchenware Item 10605,No Brand,2022-09-09,61000,46000,36000,830,active
P0010606,S00659,CAT028,Bosch Car Accessories Item 10606,Bosch,2026-04-17,769000,619000,447000,2427,active
P0010607,S02442,CAT024,ABC Fresh Food Item 10607,ABC,2022-03-25,28000,22000,13000,1110,inactive
P0010608,S03704,CAT005,Berrybenka Women Fashion Item 10608,Berrybenka,2023-02-20,321000,274000,216000,1489,active
P0010609,S02404,CAT024,Kapal Api Fresh Food Item 10609,Kapal Api,2025-11-16,110000,92000,73000,1516,active
P0010610,S01533,CAT001,Lenovo Smartphones Item 10610,Lenovo,2024-10-05,7078000,6709000,4127000,123,active
P0010611,S03058,CAT024,Sosro Fresh Food Item 10611,Sosro,2024-01-29,40000,38000,20000,1840,active
P0010612,S00690,CAT025,Specs Fitness Item 10612,Specs,2025-04-22,137000,109000,87000,481,inactive
P0010613,S01059,CAT024,Kapal Api Fresh Food Item 10613,Kapal Api,2025-11-07,273000,200000,106000,1047,active
P0010614,S03101,CAT022,Ultra Beverages Item 10614,Ultra,2022-04-04,14000,12000,9000,820,active
P0010615,S03694,CAT019,Bebelac Diapers Item 10615,Bebelac,2023-02-24,112000,92000,77000,1982,active
P0010616,S01034,CAT007,This Is April Shoes Item 10616,This Is April,2026-03-09,608000,539000,388000,1391,active
P0010617,S03383,CAT008,Executive Bags Item 10617,Executive,2025-05-25,108000,86000,61000,1129,active
P0010618,S03340,CAT014,IKEA Kitchenware Item 10618,IKEA,2024-09-18,124000,116000,80000,504,active
P0010619,S03711,CAT011,Scarlett Makeup Item 10619,Scarlett,2024-08-04,25000,25000,18000,969,active
P0010620,S03500,CAT032,Nintendo Gaming Accessories Item 10620,Nintendo,2023-05-17,291000,264000,145000,576,active
P0010621,S00848,CAT012,Avoskin Fragrance Item 10621,Avoskin,2022-10-15,1009000,987000,547000,999,inactive
P0010622,S01521,CAT030,Bantex Office Supplies Item 10622,Bantex,2022-07-20,85000,72000,49000,146,active
P0010623,S01945,CAT011,Somethinc Makeup Item 10623,Somethinc,2024-12-17,36000,27000,22000,1000,active
P0010624,S02004,CAT027,Bosch Motorcycle Accessories Item 10624,Bosch,2025-12-19,441000,341000,264000,507,active
P0010625,S03864,CAT007,CottonInk Shoes Item 10625,CottonInk,2023-08-24,356000,344000,260000,241,active
P0010626,S00245,CAT025,Nike Fitness Item 10626,Nike,2025-08-28,1717000,1607000,1300000,257,active
P0010627,S02884,CAT021,Wings Snacks Item 10627,Wings,2023-02-07,47000,40000,22000,1132,active
P0010628,S03351,CAT016,Krisbow Home Decor Item 10628,Krisbow,2024-02-11,2460000,1760000,972000,574,active
P0010629,S00302,CAT023,Sari Roti Household Supplies Item 10629,Sari Roti,2024-08-16,114000,88000,65000,1813,active
P0010630,S03061,CAT014,No Brand Kitchenware Item 10630,No Brand,2025-12-09,119000,105000,87000,118,active
P0010631,S01296,CAT021,Sosro Snacks Item 10631,Sosro,2023-08-17,57000,46000,27000,302,active
P0010632,S01983,CAT010,Wardah Skincare Item 10632,Wardah,2024-06-28,323000,263000,144000,1046,active
P0010633,S00559,CAT004,Baseus Computers & Laptops Item 10633,Baseus,2025-08-29,14184000,11468000,7304000,2452,active
P0010634,S00789,CAT012,Azarine Fragrance Item 10634,Azarine,2024-09-29,91000,66000,49000,40,active
P0010635,S03163,CAT022,ABC Beverages Item 10635,ABC,2023-10-21,15000,15000,10000,1979,active
P0010636,S01398,CAT022,Wings Beverages Item 10636,Wings,2023-06-05,25000,21000,14000,2462,active
P0010637,S01273,CAT030,Joyko Office Supplies Item 10637,Joyko,2025-05-17,23000,21000,14000,105,active
P0010638,S00888,CAT001,Baseus Smartphones Item 10638,Baseus,2022-07-19,2031000,1467000,1188000,764,active
P0010639,S03360,CAT020,Pigeon Baby Food Item 10639,Pigeon,2023-11-21,115000,103000,84000,1519,active
P0010640,S00926,CAT005,Executive Women Fashion Item 10640,Executive,2022-01-15,97000,71000,51000,2209,active
P0010641,S03776,CAT005,Berrybenka Women Fashion Item 10641,Berrybenka,2025-11-04,105000,94000,60000,1544,active
P0010642,S00329,CAT021,Sosro Snacks Item 10642,Sosro,2023-08-01,22000,16000,13000,1965,active
P0010643,S00217,CAT016,Oxone Home Decor Item 10643,Oxone,2024-05-06,1728000,1629000,891000,1401,active
P0010644,S00408,CAT017,Tupperware Cleaning Tools Item 10644,Tupperware,2025-12-27,69000,65000,37000,1877,active
P0010645,S03350,CAT020,Merries Baby Food Item 10645,Merries,2023-05-06,317000,269000,211000,1407,active
P0010646,S03421,CAT009,Berrybenka Muslim Fashion Item 10646,Berrybenka,2023-03-24,606000,601000,370000,2350,active
P0010647,S02318,CAT001,Asus Smartphones Item 10647,Asus,2023-04-16,2299000,2271000,1886000,533,active
P0010648,S01711,CAT023,Ultra Household Supplies Item 10648,Ultra,2024-07-01,21000,19000,10000,2076,active
P0010649,S01653,CAT031,Rexus Toys Item 10649,Rexus,2025-07-16,94000,72000,59000,1783,active
P0010650,S02081,CAT022,Sosro Beverages Item 10650,Sosro,2022-07-22,9000,8000,4000,827,active
P0010651,S03349,CAT022,Unilever Beverages Item 10651,Unilever,2025-06-01,48000,47000,28000,454,active
P0010652,S02169,CAT019,Pigeon Diapers Item 10652,Pigeon,2026-01-26,103000,91000,49000,679,active
P0010653,S01853,CAT025,Adidas Fitness Item 10653,Adidas,2022-12-06,624000,525000,326000,266,active
P0010654,S00490,CAT013,Wardah Hair Care Item 10654,Wardah,2023-08-18,38000,36000,26000,32,active
P0010655,S03184,CAT023,Sari Roti Household Supplies Item 10655,Sari Roti,2022-06-04,299000,259000,172000,477,active
P0010656,S03117,CAT007,Erigo Shoes Item 10656,Erigo,2023-07-25,201000,184000,106000,1404,active
P0010657,S00573,CAT018,No Brand Baby Clothes Item 10657,No Brand,2023-03-18,317000,234000,187000,373,active
P0010658,S00488,CAT005,Executive Women Fashion Item 10658,Executive,2023-01-25,131000,123000,67000,1499,active
P0010659,S03411,CAT015,IKEA Furniture Item 10659,IKEA,2022-09-20,623000,498000,330000,1131,active
P0010660,S01895,CAT001,Acer Smartphones Item 10660,Acer,2023-01-12,5310000,4131000,2204000,1536,active
P0010661,S00091,CAT001,Xiaomi Smartphones Item 10661,Xiaomi,2025-10-14,1449000,1273000,759000,560,active
P0010662,S01121,CAT010,Scarlett Skincare Item 10662,Scarlett,2025-11-25,83000,62000,43000,2496,active
P0010663,S02999,CAT022,Sosro Beverages Item 10663,Sosro,2022-09-10,40000,39000,25000,1934,active
P0010664,S02291,CAT009,Erigo Muslim Fashion Item 10664,Erigo,2022-11-12,102000,101000,70000,1145,active
P0010665,S00816,CAT023,Ultra Household Supplies Item 10665,Ultra,2022-09-06,44000,33000,26000,1697,active
P0010666,S03285,CAT004,Anker Computers & Laptops Item 10666,Anker,2023-07-06,4089000,3649000,2138000,248,active
P0010667,S02195,CAT006,CottonInk Men Fashion Item 10667,CottonInk,2023-10-07,142000,103000,59000,1461,active
P0010668,S00374,CAT024,ABC Fresh Food Item 10668,ABC,2024-01-21,159000,140000,100000,853,active
P0010669,S02062,CAT031,Nintendo Toys Item 10669,Nintendo,2022-12-28,273000,200000,167000,2196,active
P0010670,S01931,CAT004,Anker Computers & Laptops Item 10670,Anker,2025-12-12,4308000,3904000,2688000,19,active
P0010671,S03292,CAT021,Indomie Snacks Item 10671,Indomie,2022-05-11,14000,12000,8000,1399,delisted
P0010672,S03805,CAT017,Krisbow Cleaning Tools Item 10672,Krisbow,2023-12-18,179000,140000,106000,806,active
P0010673,S00090,CAT024,Sari Roti Fresh Food Item 10673,Sari Roti,2024-12-30,23000,18000,11000,1470,active
P0010674,S03810,CAT009,Executive Muslim Fashion Item 10674,Executive,2023-05-19,146000,136000,105000,2367,active
P0010675,S03041,CAT006,Berrybenka Men Fashion Item 10675,Berrybenka,2024-03-08,1007000,740000,563000,899,active
P0010676,S02205,CAT003,Samsung Home Appliances Item 10676,Samsung,2022-06-11,2248000,2018000,1657000,1316,active
P0010677,S01719,CAT027,No Brand Motorcycle Accessories Item 10677,No Brand,2023-05-09,65000,48000,34000,2250,active
P0010678,S00245,CAT019,Merries Diapers Item 10678,Merries,2025-12-21,238000,187000,154000,1175,active
P0010679,S03554,CAT012,Emina Fragrance Item 10679,Emina,2025-06-09,1619000,1402000,1174000,123,active
P0010680,S03607,CAT027,Aspira Motorcycle Accessories Item 10680,Aspira,2024-07-03,93000,83000,56000,2360,active
P0010681,S02920,CAT013,Somethinc Hair Care Item 10681,Somethinc,2023-04-08,547000,536000,344000,2494,active
P0010682,S03513,CAT003,Lenovo Home Appliances Item 10682,Lenovo,2024-07-27,1696000,1424000,800000,363,active
P0010683,S01334,CAT010,Avoskin Skincare Item 10683,Avoskin,2025-11-16,44000,34000,22000,707,active
P0010684,S03285,CAT003,Lenovo Home Appliances Item 10684,Lenovo,2025-05-27,1888000,1752000,1464000,1302,active
P0010685,S03298,CAT032,Hot Wheels Gaming Accessories Item 10685,Hot Wheels,2024-09-19,806000,717000,595000,533,active
P0010686,S02744,CAT003,Vivo Home Appliances Item 10686,Vivo,2026-02-25,615000,468000,343000,2135,active
P0010687,S03832,CAT031,Hot Wheels Toys Item 10687,Hot Wheels,2025-06-21,30000,25000,16000,753,inactive
P0010688,S02662,CAT028,3M Car Accessories Item 10688,3M,2023-05-31,2252000,1916000,1434000,2460,active
P0010689,S01128,CAT001,Acer Smartphones Item 10689,Acer,2025-07-26,6434000,6423000,3803000,1812,active
P0010690,S00039,CAT011,Somethinc Makeup Item 10690,Somethinc,2024-04-13,45000,45000,29000,2430,inactive
P0010691,S03713,CAT019,Pigeon Diapers Item 10691,Pigeon,2024-02-24,144000,106000,72000,1976,active
