seller_id,shop_name,join_date,seller_tier,city,province,is_official_store,commission_rate
S01426,Mega Shop 1426,2022-07-20,Silver,Balikpapan,Kalimantan Timur,False,0.0625
S01427,Official Fashion 1427,2026-01-30,Bronze,Bandung,Jawa Barat,False,0.045
S01428,Digital Beauty 1428,2025-05-14,Silver,Jakarta Utara,DKI Jakarta,False,0.0456
S01429,Digital Depot 1429,2023-08-03,Silver,Tangerang,Banten,False,0.0514
S01430,Sentosa Beauty 1430,2021-12-27,New Seller,Jakarta Barat,DKI Jakarta,False,0.041
S01431,Global Fashion 1431,2023-02-18,Gold,Tangerang,Banten,False,0.0558
S01432,Nusantara Depot 1432,2022-06-12,Silver,Denpasar,Bali,False,0.0581
S01433,Mandiri Gallery 1433,2024-12-09,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0463
S01434,Prima Tech 1434,2022-07-08,Silver,Jakarta Pusat,DKI Jakarta,False,0.0487
S01435,Indo House 1435,2025-03-30,Bronze,Bandung,Jawa Barat,False,0.0521
S01436,Cahaya Shop 1436,2025-12-30,Silver,Jakarta Selatan,DKI Jakarta,False,0.046
S01437,Amanah Beauty 1437,2023-11-04,Gold,Tangerang,Banten,False,0.0694
S01438,Amanah Collection 1438,2025-05-14,Bronze,Jakarta Barat,DKI Jakarta,False,0.0396
S01439,Jaya Gallery 1439,2022-12-08,Mall,Tangerang,Banten,True,0.0755
S01440,Nusantara Supply 1440,2023-02-08,Bronze,Bandung,Jawa Barat,False,0.0383
S01441,Sentosa Store 1441,2024-03-19,Mall,Cirebon,Jawa Barat,True,0.0842
S01442,Sinar Store 1442,2025-05-11,New Seller,Bekasi,Jawa Barat,False,0.0359
S01443,Mega Warehouse 1443,2023-01-21,Silver,Tangerang,Banten,False,0.0639
S01444,Global Supply 1444,2022-05-25,Bronze,Serang,Banten,False,0.0523
S01445,Makmur Supply 1445,2024-12-23,New Seller,Depok,Jawa Barat,False,0.044
S01446,Murah Warehouse 1446,2022-03-02,Gold,Bandung,Jawa Barat,False,0.0682
S01447,Prima Center 1447,2024-05-11,Gold,Jakarta Utara,DKI Jakarta,False,0.0578
S01448,Prima Tech 1448,2022-02-28,Silver,Malang,Jawa Timur,False,0.0522
S01449,Prima Collection 1449,2021-02-16,Silver,Palembang,Sumatera Selatan,False,0.0476
S01450,Sentosa Supply 1450,2021-07-29,Silver,Jakarta Selatan,DKI Jakarta,False,0.0619
S01451,Amanah Depot 1451,2022-02-16,Bronze,Bandung,Jawa Barat,False,0.0364
S01452,Makmur Mart 1452,2023-03-22,Bronze,Jakarta Timur,DKI Jakarta,False,0.0395
S01453,Mandiri Center 1453,2025-06-02,Mall,Jakarta Selatan,DKI Jakarta,True,0.0783
S01454,Cahaya Gallery 1454,2024-02-19,Silver,Cirebon,Jawa Barat,False,0.0457
S01455,Murah Supply 1455,2022-02-11,Gold,Bogor,Jawa Barat,False,0.0585
S01456,Murah House 1456,2022-04-23,Silver,Jakarta Timur,DKI Jakarta,False,0.0475
S01457,Cahaya Warehouse 1457,2023-10-21,New Seller,Depok,Jawa Barat,False,0.0339
S01458,Nusantara Gallery 1458,2021-03-05,Silver,Bandung,Jawa Barat,False,0.0548
S01459,Global Gallery 1459,2021-12-15,Bronze,Sidoarjo,Jawa Timur,True,0.0398
S01460,Amanah Supply 1460,2022-10-26,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0389
S01461,Mega House 1461,2024-12-04,New Seller,Tangerang,Banten,False,0.0393
S01462,Prima Warehouse 1462,2022-08-06,Gold,Bandung,Jawa Barat,False,0.0667
S01463,Murah Depot 1463,2025-02-11,Silver,Semarang,Jawa Tengah,False,0.0649
S01464,Nusantara Center 1464,2023-01-23,Bronze,Bekasi,Jawa Barat,False,0.0465
S01465,Digital Warehouse 1465,2023-02-02,Bronze,Bandung,Jawa Barat,False,0.0391
S01466,Cantik Depot 1466,2023-07-17,Bronze,Tangerang Selatan,Banten,False,0.0523
S01467,Global Gallery 1467,2025-09-20,Bronze,Jakarta Utara,DKI Jakarta,False,0.0459
S01468,Amanah Warehouse 1468,2023-05-27,Bronze,Jakarta Timur,DKI Jakarta,True,0.0389
S01469,Prima Beauty 1469,2022-08-11,Silver,Bekasi,Jawa Barat,False,0.0506
S01470,Sinar House 1470,2023-03-04,New Seller,Tangerang Selatan,Banten,False,0.0328
S01471,Murah Beauty 1471,2024-01-06,Silver,Bandung,Jawa Barat,False,0.0567
S01472,Indo Warehouse 1472,2024-08-25,Bronze,Sidoarjo,Jawa Timur,False,0.0484
S01473,Makmur Warehouse 1473,2022-03-21,Silver,Palembang,Sumatera Selatan,False,0.0562
S01474,Cahaya Depot 1474,2024-11-19,New Seller,Cirebon,Jawa Barat,False,0.0356
S01475,Jaya Store 1475,2024-01-05,Silver,Jakarta Selatan,DKI Jakarta,False,0.0483
S01476,Sinar Mart 1476,2026-04-01,Gold,Solo,Jawa Tengah,False,0.0591
S01477,Official Depot 1477,2022-08-03,Mall,Yogyakarta,DI Yogyakarta,True,0.0902
S01478,Nusantara Tech 1478,2025-09-29,Silver,Solo,Jawa Tengah,False,0.0578
S01479,Global House 1479,2024-10-25,Mall,Bogor,Jawa Barat,True,0.0894
S01480,Jaya House 1480,2023-05-14,Mall,Jakarta Barat,DKI Jakarta,True,0.0872
S01481,Sentosa Depot 1481,2025-11-25,Silver,Jakarta Pusat,DKI Jakarta,False,0.0531
S01482,Global Center 1482,2024-08-05,Bronze,Solo,Jawa Tengah,False,0.0515
S01483,Prima Warehouse 1483,2021-08-16,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0524
S01484,Official Mart 1484,2022-09-25,Gold,Surabaya,Jawa Timur,False,0.0742
S01485,Prima Center 1485,2021-09-14,Silver,Jakarta Timur,DKI Jakarta,False,0.0535
S01486,Sinar House 1486,2024-11-24,Silver,Pekanbaru,Riau,False,0.058
S01487,Mega Shop 1487,2024-11-15,Silver,Depok,Jawa Barat,False,0.0453
S01488,Nusantara Gallery 1488,2021-03-02,Mall,Jakarta Selatan,DKI Jakarta,True,0.0845
S01489,Cahaya Center 1489,2021-04-01,Bronze,Tangerang Selatan,Banten,False,0.0514
S01490,Jaya Warehouse 1490,2024-01-06,Gold,Jakarta Pusat,DKI Jakarta,False,0.0675
S01491,Mandiri Gallery 1491,2026-01-29,Bronze,Jakarta Selatan,DKI Jakarta,True,0.0351
S01492,Digital Tech 1492,2025-03-11,New Seller,Bogor,Jawa Barat,False,0.0411
S01493,Prima Center 1493,2023-12-23,Silver,Surabaya,Jawa Timur,True,0.0466
S01494,Official Gallery 1494,2024-11-17,Silver,Cirebon,Jawa Barat,False,0.0519
S01495,Makmur Fashion 1495,2021-02-01,Bronze,Jakarta Timur,DKI Jakarta,False,0.0548
S01496,Jaya Supply 1496,2021-04-22,Bronze,Bekasi,Jawa Barat,False,0.0432
S01497,Murah Beauty 1497,2023-11-19,Silver,Bandung,Jawa Barat,False,0.0547
S01498,Amanah Warehouse 1498,2024-06-24,Gold,Medan,Sumatera Utara,False,0.0746
S01499,Indo Gallery 1499,2025-05-20,Mall,Tangerang,Banten,True,0.0867
S01500,Berkah Warehouse 1500,2024-03-15,New Seller,Tangerang,Banten,False,0.0369
S01501,Official Supply 1501,2024-04-22,New Seller,Denpasar,Bali,False,0.0254
S01502,Nusantara House 1502,2024-07-15,Mall,Bandung,Jawa Barat,True,0.0851
S01503,Global Center 1503,2022-08-29,Bronze,Tangerang Selatan,Banten,False,0.0541
S01504,Digital Mart 1504,2022-07-23,Silver,Bekasi,Jawa Barat,False,0.063
S01505,Cahaya Fashion 1505,2026-03-29,Bronze,Malang,Jawa Timur,False,0.0521
S01506,Global Center 1506,2024-08-10,Silver,Jakarta Selatan,DKI Jakarta,True,0.0461
S01507,Jaya Collection 1507,2024-07-26,Silver,Bekasi,Jawa Barat,False,0.0621
S01508,Mandiri Depot 1508,2022-10-27,Gold,Makassar,Sulawesi Selatan,False,0.0744
S01509,Makmur Tech 1509,2023-06-05,Bronze,Pekanbaru,Riau,False,0.045
S01510,Indo Mart 1510,2021-02-10,Silver,Bandung,Jawa Barat,True,0.0471
S01511,Global Shop 1511,2025-10-24,Gold,Surabaya,Jawa Timur,False,0.0689
S01512,Nusantara Collection 1512,2021-11-07,Bronze,Surabaya,Jawa Timur,False,0.0494
S01513,Sinar Beauty 1513,2021-06-05,Bronze,Bekasi,Jawa Barat,False,0.0436
S01514,Makmur Warehouse 1514,2023-11-01,New Seller,Sidoarjo,Jawa Timur,False,0.0277
S01515,Official Mart 1515,2025-01-12,New Seller,Pekanbaru,Riau,False,0.0434
S01516,Mega Mart 1516,2023-10-14,Bronze,Banjarmasin,Kalimantan Selatan,True,0.0531
S01517,Sinar Warehouse 1517,2022-06-04,Bronze,Tangerang,Banten,False,0.0535
S01518,Berkah Warehouse 1518,2025-04-06,Bronze,Surabaya,Jawa Timur,False,0.0475
S01519,Digital Supply 1519,2021-10-07,Gold,Depok,Jawa Barat,False,0.0567
S01520,Digital House 1520,2023-06-10,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0443
S01521,Sinar Depot 1521,2021-11-13,New Seller,Tangerang,Banten,False,0.0408
S01522,Mega Fashion 1522,2021-12-27,Silver,Serang,Banten,False,0.0627
S01523,Indo Depot 1523,2024-04-26,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0355
S01524,Sentosa Warehouse 1524,2026-02-10,Bronze,Bekasi,Jawa Barat,False,0.0515
S01525,Sinar Tech 1525,2026-03-19,Bronze,Sidoarjo,Jawa Timur,False,0.0394
S01526,Official Depot 1526,2024-08-14,Silver,Cirebon,Jawa Barat,False,0.0485
S01527,Indo Collection 1527,2023-01-07,Silver,Solo,Jawa Tengah,False,0.0617
S01528,Nusantara Shop 1528,2021-02-08,Silver,Medan,Sumatera Utara,False,0.0501
S01529,Murah Mart 1529,2026-02-11,Gold,Bogor,Jawa Barat,False,0.0693
S01530,Sentosa House 1530,2022-01-16,New Seller,Jakarta Barat,DKI Jakarta,False,0.0392
S01531,Murah Collection 1531,2021-03-20,Mall,Tangerang Selatan,Banten,True,0.0754
S01532,Sentosa Store 1532,2021-03-04,Gold,Semarang,Jawa Tengah,False,0.0687
S01533,Digital Supply 1533,2026-03-12,Bronze,Jakarta Timur,DKI Jakarta,False,0.0491
S01534,Murah Fashion 1534,2025-01-11,Bronze,Jakarta Utara,DKI Jakarta,False,0.0473
S01535,Amanah Warehouse 1535,2025-03-14,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0279
S01536,Makmur Mart 1536,2023-03-10,Mall,Pekanbaru,Riau,True,0.0914
S01537,Sinar House 1537,2023-12-19,New Seller,Sidoarjo,Jawa Timur,False,0.0348
S01538,Cantik Fashion 1538,2024-04-20,Mall,Jakarta Utara,DKI Jakarta,True,0.0938
S01539,Indo House 1539,2026-03-01,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0483
S01540,Jaya Store 1540,2024-05-11,Bronze,Palembang,Sumatera Selatan,False,0.0501
S01541,Jaya Center 1541,2023-08-08,Bronze,Depok,Jawa Barat,False,0.0532
S01542,Cantik Gallery 1542,2021-01-14,New Seller,Pekanbaru,Riau,False,0.0347
S01543,Official Depot 1543,2022-06-26,Bronze,Tangerang,Banten,False,0.0476
S01544,Nusantara Store 1544,2024-04-07,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0418
S01545,Sinar Center 1545,2024-12-04,Gold,Bandung,Jawa Barat,False,0.0723
S01546,Cahaya Fashion 1546,2022-11-26,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0319
S01547,Sentosa Supply 1547,2023-11-19,New Seller,Bekasi,Jawa Barat,False,0.029
S01548,Indo Warehouse 1548,2026-02-04,Bronze,Bandung,Jawa Barat,False,0.0437
S01549,Jaya Shop 1549,2026-04-07,New Seller,Jakarta Barat,DKI Jakarta,False,0.0409
S01550,Sentosa Warehouse 1550,2025-03-12,Bronze,Jakarta Barat,DKI Jakarta,False,0.0494
S01551,Sinar Fashion 1551,2025-08-17,Bronze,Cirebon,Jawa Barat,False,0.0493
S01552,Nusantara Tech 1552,2024-07-21,Silver,Malang,Jawa Timur,False,0.0535
S01553,Indo Collection 1553,2025-04-13,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0305
S01554,Global Shop 1554,2022-03-03,Bronze,Jakarta Timur,DKI Jakarta,False,0.0539
S01555,Jaya Fashion 1555,2022-07-25,Silver,Jakarta Utara,DKI Jakarta,False,0.0598
S01556,Nusantara Shop 1556,2024-05-09,Bronze,Jakarta Barat,DKI Jakarta,False,0.0512
S01557,Mega Warehouse 1557,2022-01-13,Bronze,Cirebon,Jawa Barat,False,0.0418
S01558,Murah Supply 1558,2024-04-02,Silver,Semarang,Jawa Tengah,False,0.0567
S01559,Digital Supply 1559,2025-10-03,Bronze,Jakarta Barat,DKI Jakarta,False,0.0447
S01560,Amanah Collection 1560,2023-05-14,Bronze,Makassar,Sulawesi Selatan,True,0.0499
S01561,Makmur Supply 1561,2023-10-24,Bronze,Tangerang Selatan,Banten,False,0.0455
S01562,Sentosa House 1562,2024-04-11,New Seller,Solo,Jawa Tengah,False,0.0312
S01563,Mega Supply 1563,2021-02-16,New Seller,Yogyakarta,DI Yogyakarta,False,0.0441
S01564,Cahaya Collection 1564,2024-02-21,Bronze,Bogor,Jawa Barat,False,0.0446
S01565,Cantik Beauty 1565,2026-02-27,Bronze,Jakarta Utara,DKI Jakarta,False,0.0535
S01566,Sentosa Mart 1566,2024-01-31,New Seller,Malang,Jawa Timur,False,0.038
S01567,Sentosa Depot 1567,2024-05-27,Bronze,Jakarta Timur,DKI Jakarta,False,0.0436
S01568,Murah Beauty 1568,2024-07-13,Mall,Bekasi,Jawa Barat,True,0.0892
S01569,Berkah House 1569,2025-10-17,Silver,Jakarta Barat,DKI Jakarta,False,0.0637
S01570,Amanah Supply 1570,2026-01-31,Gold,Jakarta Timur,DKI Jakarta,False,0.0582
S01571,Mega House 1571,2023-11-06,Bronze,Bogor,Jawa Barat,False,0.0495
S01572,Prima Gallery 1572,2021-12-25,New Seller,Makassar,Sulawesi Selatan,False,0.0449
S01573,Cantik Gallery 1573,2025-03-18,Silver,Jakarta Timur,DKI Jakarta,True,0.0638
S01574,Makmur House 1574,2021-03-23,New Seller,Bogor,Jawa Barat,True,0.0279
S01575,Mega Tech 1575,2025-10-01,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0388
S01576,Global Collection 1576,2025-06-01,Gold,Bekasi,Jawa Barat,False,0.0604
S01577,Sentosa Beauty 1577,2026-02-14,Gold,Malang,Jawa Timur,False,0.066
S01578,Digital Beauty 1578,2025-09-17,Silver,Bekasi,Jawa Barat,False,0.0527
S01579,Global Beauty 1579,2025-03-20,Silver,Malang,Jawa Timur,False,0.0518
S01580,Cahaya Supply 1580,2021-11-04,Mall,Palembang,Sumatera Selatan,True,0.093
S01581,Murah Tech 1581,2022-10-15,Silver,Jakarta Timur,DKI Jakarta,False,0.046
S01582,Mega Tech 1582,2022-11-23,Gold,Surabaya,Jawa Timur,False,0.0706
S01583,Cantik House 1583,2022-12-20,Bronze,Tangerang Selatan,Banten,True,0.0396
S01584,Mandiri Beauty 1584,2021-12-12,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0411
S01585,Official Depot 1585,2026-01-13,Gold,Jakarta Pusat,DKI Jakarta,False,0.0559
S01586,Jaya Collection 1586,2024-01-18,Silver,Jakarta Pusat,DKI Jakarta,False,0.0545
S01587,Murah Gallery 1587,2022-01-06,Bronze,Bandung,Jawa Barat,False,0.0496
S01588,Cantik Shop 1588,2024-06-23,Bronze,Tangerang,Banten,False,0.0427
S01589,Digital Tech 1589,2022-08-07,Bronze,Jakarta Barat,DKI Jakarta,False,0.0545
S01590,Mega Warehouse 1590,2021-06-29,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0447
S01591,Berkah Tech 1591,2025-01-19,Silver,Jakarta Selatan,DKI Jakarta,False,0.0615
S01592,Global Collection 1592,2022-04-08,New Seller,Malang,Jawa Timur,False,0.0317
S01593,Makmur Shop 1593,2024-02-28,Bronze,Bekasi,Jawa Barat,False,0.0371
S01594,Cantik Supply 1594,2024-08-17,Gold,Bogor,Jawa Barat,False,0.0569
S01595,Jaya Warehouse 1595,2023-07-21,Bronze,Semarang,Jawa Tengah,False,0.0501
S01596,Makmur Mart 1596,2026-02-15,Gold,Bekasi,Jawa Barat,False,0.0588
S01597,Sentosa Depot 1597,2023-09-05,Bronze,Bogor,Jawa Barat,False,0.0434
S01598,Nusantara Collection 1598,2025-08-24,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0368
S01599,Indo Warehouse 1599,2025-05-24,Bronze,Jakarta Pusat,DKI Jakarta,True,0.0447
S01600,Berkah Depot 1600,2025-06-06,Gold,Palembang,Sumatera Selatan,False,0.0586
S01601,Nusantara Warehouse 1601,2024-08-17,Silver,Palembang,Sumatera Selatan,False,0.0555
S01602,Mega Fashion 1602,2024-08-06,Silver,Jakarta Selatan,DKI Jakarta,False,0.0546
S01603,Jaya Mart 1603,2021-05-17,Silver,Cirebon,Jawa Barat,False,0.0613
S01604,Cahaya Beauty 1604,2024-10-18,Bronze,Bogor,Jawa Barat,False,0.0527
S01605,Berkah Mart 1605,2026-01-15,Gold,Bogor,Jawa Barat,False,0.0649
S01606,Jaya Beauty 1606,2026-04-12,Silver,Medan,Sumatera Utara,False,0.0539
S01607,Digital Beauty 1607,2024-04-24,Bronze,Tangerang,Banten,False,0.0525
S01608,Jaya Tech 1608,2021-08-13,Bronze,Surabaya,Jawa Timur,False,0.0426
S01609,Cantik Warehouse 1609,2021-03-10,Bronze,Tangerang,Banten,False,0.0522
S01610,Global Mart 1610,2021-05-05,Bronze,Tangerang Selatan,Banten,False,0.0369
S01611,Indo Fashion 1611,2022-01-28,Bronze,Balikpapan,Kalimantan Timur,False,0.0421
S01612,Digital Shop 1612,2024-10-15,Silver,Surabaya,Jawa Timur,False,0.0494
S01613,Nusantara Beauty 1613,2024-11-22,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0384
S01614,Berkah Collection 1614,2021-06-07,Bronze,Bandung,Jawa Barat,False,0.0413
S01615,Sentosa Shop 1615,2025-08-18,New Seller,Tangerang Selatan,Banten,False,0.0427
S01616,Cahaya Store 1616,2021-08-18,Silver,Jakarta Timur,DKI Jakarta,False,0.0631
S01617,Mega Supply 1617,2021-02-17,Silver,Jakarta Selatan,DKI Jakarta,True,0.0624
S01618,Cahaya Center 1618,2026-03-11,New Seller,Tangerang Selatan,Banten,False,0.0312
S01619,Official Depot 1619,2025-06-15,New Seller,Jakarta Utara,DKI Jakarta,False,0.0342
S01620,Sinar Supply 1620,2024-11-08,Silver,Jakarta Selatan,DKI Jakarta,False,0.046
S01621,Makmur Tech 1621,2025-01-06,Mall,Jakarta Barat,DKI Jakarta,True,0.0816
S01622,Amanah Gallery 1622,2022-08-31,Silver,Jakarta Utara,DKI Jakarta,False,0.058
S01623,Jaya Supply 1623,2024-09-28,Silver,Bandung,Jawa Barat,False,0.0561
S01624,Cantik Warehouse 1624,2025-08-19,Gold,Jakarta Selatan,DKI Jakarta,False,0.057
S01625,Official Warehouse 1625,2022-10-06,Bronze,Tangerang,Banten,False,0.0354
S01626,Official Center 1626,2024-05-15,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0438
S01627,Berkah Store 1627,2022-01-07,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0489
S01628,Jaya Collection 1628,2025-05-19,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0429
S01629,Jaya Gallery 1629,2021-01-08,Bronze,Bandung,Jawa Barat,False,0.049
S01630,Mega House 1630,2025-11-11,New Seller,Jakarta Timur,DKI Jakarta,False,0.0289
S01631,Mandiri Gallery 1631,2021-06-20,Gold,Depok,Jawa Barat,False,0.0684
S01632,Makmur Store 1632,2022-06-04,Mall,Jakarta Timur,DKI Jakarta,True,0.0767
S01633,Indo Shop 1633,2026-02-11,New Seller,Bogor,Jawa Barat,False,0.0306
S01634,Mega Collection 1634,2023-02-16,New Seller,Medan,Sumatera Utara,False,0.0355
S01635,Berkah Supply 1635,2022-04-23,Silver,Jakarta Utara,DKI Jakarta,False,0.0464
S01636,Sinar Fashion 1636,2025-02-28,New Seller,Bandung,Jawa Barat,False,0.0267
S01637,Sentosa Beauty 1637,2022-01-04,Gold,Bekasi,Jawa Barat,False,0.0621
S01638,Cantik Depot 1638,2023-05-03,Gold,Jakarta Timur,DKI Jakarta,False,0.0602
S01639,Murah Beauty 1639,2023-10-21,Gold,Bekasi,Jawa Barat,False,0.0659
S01640,Sinar Mart 1640,2023-01-15,Mall,Bogor,Jawa Barat,True,0.0816
S01641,Official Shop 1641,2021-10-18,New Seller,Jakarta Pusat,DKI Jakarta,False,0.026
S01642,Indo Center 1642,2025-02-01,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0482
S01643,Digital Collection 1643,2024-07-09,New Seller,Semarang,Jawa Tengah,False,0.0413
S01644,Sinar Tech 1644,2025-10-07,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0388
S01645,Nusantara Warehouse 1645,2024-01-11,Silver,Surabaya,Jawa Timur,False,0.0564
S01646,Cantik Mart 1646,2024-06-26,Gold,Jakarta Barat,DKI Jakarta,False,0.0585
S01647,Official Center 1647,2024-07-01,New Seller,Jakarta Selatan,DKI Jakarta,True,0.0413
S01648,Murah House 1648,2021-01-23,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0499
S01649,Jaya Collection 1649,2022-04-16,Bronze,Jakarta Timur,DKI Jakarta,False,0.0507
S01650,Amanah Supply 1650,2022-02-06,Silver,Jakarta Selatan,DKI Jakarta,False,0.0568
S01651,Berkah Supply 1651,2025-09-20,Mall,Tangerang Selatan,Banten,True,0.0939
S01652,Nusantara Fashion 1652,2022-04-16,New Seller,Bogor,Jawa Barat,True,0.0417
S01653,Cahaya Depot 1653,2021-04-06,Gold,Jakarta Barat,DKI Jakarta,False,0.0613
S01654,Official Depot 1654,2024-01-26,Bronze,Tangerang Selatan,Banten,False,0.0387
S01655,Mega Fashion 1655,2021-04-06,Silver,Surabaya,Jawa Timur,False,0.0462
S01656,Cantik Tech 1656,2022-01-20,Bronze,Tangerang,Banten,False,0.0369
S01657,Jaya Shop 1657,2025-07-07,New Seller,Surabaya,Jawa Timur,False,0.0273
S01658,Digital Store 1658,2023-02-28,Bronze,Jakarta Timur,DKI Jakarta,False,0.0539
S01659,Murah Beauty 1659,2023-09-16,New Seller,Surabaya,Jawa Timur,False,0.0384
S01660,Murah Tech 1660,2023-05-12,Gold,Bogor,Jawa Barat,False,0.0657
S01661,Berkah Supply 1661,2024-08-08,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0435
S01662,Mandiri Gallery 1662,2023-08-29,Silver,Medan,Sumatera Utara,False,0.0515
S01663,Mandiri Supply 1663,2025-03-30,Bronze,Bandung,Jawa Barat,False,0.0465
S01664,Murah Mart 1664,2021-12-01,Bronze,Bekasi,Jawa Barat,False,0.036
S01665,Mega Fashion 1665,2021-12-29,New Seller,Jakarta Timur,DKI Jakarta,False,0.0397
S01666,Prima Fashion 1666,2022-04-16,Bronze,Jakarta Barat,DKI Jakarta,True,0.0485
S01667,Nusantara Depot 1667,2025-04-25,Silver,Pekanbaru,Riau,False,0.0488
S01668,Digital Center 1668,2021-10-21,New Seller,Jakarta Barat,DKI Jakarta,False,0.0261
S01669,Sinar Collection 1669,2021-01-16,Gold,Sidoarjo,Jawa Timur,False,0.0671
S01670,Berkah Depot 1670,2024-03-06,Silver,Serang,Banten,False,0.0618
S01671,Indo Fashion 1671,2024-05-05,Bronze,Jakarta Utara,DKI Jakarta,False,0.0488
S01672,Digital Center 1672,2022-08-11,Bronze,Solo,Jawa Tengah,False,0.0458
S01673,Sinar Beauty 1673,2023-08-07,New Seller,Semarang,Jawa Tengah,False,0.0338
S01674,Berkah Gallery 1674,2021-07-06,New Seller,Jakarta Pusat,DKI Jakarta,False,0.0358
S01675,Digital Center 1675,2021-05-16,New Seller,Sidoarjo,Jawa Timur,True,0.0324
S01676,Sentosa Mart 1676,2022-07-30,Bronze,Jakarta Barat,DKI Jakarta,False,0.0543
S01677,Indo Store 1677,2021-05-24,Bronze,Depok,Jawa Barat,False,0.0492
S01678,Mandiri House 1678,2026-04-22,New Seller,Surabaya,Jawa Timur,False,0.0443
S01679,Murah Shop 1679,2021-01-28,Silver,Jakarta Selatan,DKI Jakarta,False,0.0555
S01680,Digital Store 1680,2023-05-06,Silver,Jakarta Selatan,DKI Jakarta,False,0.0522
S01681,Digital Shop 1681,2024-06-22,Bronze,Semarang,Jawa Tengah,False,0.0416
S01682,Indo Depot 1682,2021-07-23,New Seller,Bogor,Jawa Barat,True,0.0429
S01683,Sentosa House 1683,2026-04-12,Bronze,Jakarta Pusat,DKI Jakarta,False,0.0522
S01684,Cahaya Fashion 1684,2023-11-24,New Seller,Jakarta Timur,DKI Jakarta,False,0.0257
S01685,Sinar Mart 1685,2022-07-09,Gold,Jakarta Selatan,DKI Jakarta,False,0.0707
S01686,Makmur Depot 1686,2022-07-19,Bronze,Jakarta Barat,DKI Jakarta,False,0.0432
S01687,Amanah Beauty 1687,2023-02-14,Mall,Depok,Jawa Barat,True,0.095
S01688,Amanah Warehouse 1688,2025-07-18,Bronze,Bandung,Jawa Barat,False,0.0438
S01689,Global Depot 1689,2022-09-26,New Seller,Bogor,Jawa Barat,False,0.0398
S01690,Sinar Supply 1690,2026-04-15,Bronze,Tangerang,Banten,True,0.0457
S01691,Sentosa Gallery 1691,2022-04-11,New Seller,Serang,Banten,False,0.0415
S01692,Amanah Tech 1692,2023-06-16,Silver,Jakarta Timur,DKI Jakarta,False,0.0488
S01693,Sentosa Supply 1693,2023-09-15,Bronze,Medan,Sumatera Utara,False,0.0532
S01694,Cahaya Tech 1694,2025-11-23,New Seller,Bekasi,Jawa Barat,False,0.0261
S01695,Cahaya House 1695,2022-12-02,Bronze,Jakarta Timur,DKI Jakarta,False,0.0398
S01696,Nusantara House 1696,2022-03-28,Gold,Jakarta Selatan,DKI Jakarta,False,0.0694
S01697,Prima Gallery 1697,2024-07-04,Bronze,Tangerang,Banten,False,0.0544
S01698,Official Supply 1698,2021-04-25,New Seller,Jakarta Timur,DKI Jakarta,False,0.0271
S01699,Berkah Center 1699,2021-03-01,Bronze,Malang,Jawa Timur,False,0.0397
S01700,Berkah Supply 1700,2022-06-04,New Seller,Jakarta Selatan,DKI Jakarta,False,0.0341
S01701,Cahaya Center 1701,2024-09-19,Silver,Tangerang,Banten,False,0.047
S01702,Amanah Mart 1702,2023-06-12,Bronze,Jakarta Selatan,DKI Jakarta,False,0.0505
S01703,Global Mart 1703,2026-01-17,Silver,Bekasi,Jawa Barat,False,0.0461
