refund_id,order_item_id,refund_datetime,refund_reason,refund_amount,refund_status
RFD00005324,OI000135715,2025-04-10 09:37:54,fake_item,829600,approved
RFD00005325,OI000135716,2025-04-02 09:37:54,damaged_item,27440,approved
RFD00005326,OI000135717,2025-04-04 09:37:54,late_delivery,560500,approved
RFD00005327,OI000135718,2025-03-29 09:37:54,wrong_item,14400,approved
RFD00005328,OI000135745,2024-04-16 18:39:41,not_as_described,3317520,rejected
RFD00005329,OI000135746,2024-04-19 18:39:41,not_as_described,1062100,approved
RFD00005330,OI000135822,2025-12-30 03:49:04,late_delivery,116000,approved
RFD00005331,OI000135823,2026-01-09 03:49:04,wrong_item,101200,approved
RFD00005332,OI000135832,2024-03-24 13:05:50,missing_item,3180000,approved
RFD00005333,OI000135917,2025-01-13 16:26:44,wrong_item,2999200,approved
RFD00005334,OI000135996,2025-03-17 13:51:53,missing_item,56000,approved
RFD00005335,OI000136004,2025-08-09 22:07:51,missing_item,25000,approved
RFD00005336,OI000136005,2025-07-31 22:07:51,late_delivery,94090,approved
RFD00005337,OI000136006,2025-08-02 22:07:51,wrong_item,48020,approved
RFD00005338,OI000136062,2024-10-13 20:30:51,wrong_item,231830,approved
RFD00005339,OI000136063,2024-10-10 20:30:51,missing_item,44000,approved
RFD00005340,OI000136064,2024-10-19 20:30:51,not_as_described,212800,approved
RFD00005341,OI000136073,2025-04-12 17:19:35,fake_item,153000,approved
RFD00005342,OI000136074,2025-04-03 17:19:35,late_delivery,1262240,approved
RFD00005343,OI000136170,2024-03-28 20:21:38,damaged_item,168780,approved
RFD00005344,OI000136214,2025-10-03 11:58:16,fake_item,124450,approved
RFD00005345,OI000136229,2024-09-25 12:13:02,fake_item,285200,approved
RFD00005346,OI000136275,2025-06-19 20:04:33,late_delivery,11717000,approved
RFD00005347,OI000136290,2025-03-30 20:14:43,fake_item,53360,rejected
RFD00005348,OI000136291,2025-04-10 20:14:43,not_as_described,154000,approved
RFD00005349,OI000136419,2026-03-17 21:37:18,missing_item,238850,pending
RFD00005350,OI000136481,2026-02-28 12:43:43,late_delivery,298080,approved
RFD00005351,OI000136482,2026-03-03 12:43:43,damaged_item,317520,pending
RFD00005352,OI000136483,2026-03-14 12:43:43,damaged_item,1814240,approved
RFD00005353,OI000136505,2024-06-14 19:54:38,late_delivery,1066000,rejected
RFD00005354,OI000136506,2024-06-09 19:54:38,missing_item,1996000,approved
RFD00005355,OI000136507,2024-06-13 19:54:38,damaged_item,278000,approved
RFD00005356,OI000136588,2025-03-27 12:08:44,damaged_item,15000,rejected
RFD00005357,OI000136626,2024-09-02 14:58:01,late_delivery,280250,approved
RFD00005358,OI000136687,2025-06-05 14:39:53,fake_item,1796440,approved
RFD00005359,OI000136696,2024-12-12 10:28:44,wrong_item,264100,approved
RFD00005360,OI000136715,2026-02-11 19:37:51,late_delivery,1377000,approved
RFD00005361,OI000136810,2026-05-18 15:22:42,not_as_described,1452000,approved
RFD00005362,OI000136811,2025-12-30 23:39:18,damaged_item,18000,approved
RFD00005363,OI000136812,2025-12-27 23:39:18,late_delivery,18000,approved
RFD00005364,OI000136828,2026-03-13 17:12:52,wrong_item,11200,approved
RFD00005365,OI000136829,2026-03-07 17:12:52,damaged_item,45000,approved
RFD00005366,OI000136836,2024-07-19 22:23:01,not_as_described,531560,approved
RFD00005367,OI000136853,2024-03-18 09:18:21,fake_item,3389000,approved
RFD00005368,OI000136860,2024-11-14 12:35:57,late_delivery,1036000,approved
RFD00005369,OI000136861,2024-11-20 12:35:57,wrong_item,4862760,approved
RFD00005370,OI000136862,2024-11-12 12:35:57,missing_item,92000,approved
RFD00005371,OI000136863,2024-11-20 12:35:57,damaged_item,22770000,approved
RFD00005372,OI000136921,2025-10-16 09:08:35,fake_item,46000,approved
RFD00005373,OI000136948,2025-06-10 21:36:00,fake_item,76000,approved
RFD00005374,OI000137004,2025-11-25 21:19:17,not_as_described,2019540,approved
RFD00005375,OI000137041,2024-01-23 13:10:10,wrong_item,726750,approved
RFD00005376,OI000137071,2024-04-04 04:02:31,fake_item,70000,approved
RFD00005377,OI000137150,2025-04-12 12:15:58,wrong_item,409600,rejected
RFD00005378,OI000137153,2024-05-25 20:11:04,wrong_item,114000,approved
RFD00005379,OI000137203,2026-03-30 07:07:28,wrong_item,51200,approved
RFD00005380,OI000137218,2024-10-03 14:05:04,damaged_item,25000,pending
RFD00005381,OI000137225,2025-11-08 08:36:48,not_as_described,180500,approved
RFD00005382,OI000137264,2025-07-07 19:56:13,fake_item,17480,pending
RFD00005383,OI000137265,2025-07-10 19:56:13,damaged_item,15357000,rejected
RFD00005384,OI000137266,2025-07-15 19:56:13,late_delivery,446200,rejected
RFD00005385,OI000137267,2025-07-11 19:56:13,missing_item,25480,approved
RFD00005386,OI000137270,2024-08-13 15:25:45,not_as_described,38950,approved
RFD00005387,OI000137306,2026-04-06 12:50:21,fake_item,880200,approved
RFD00005388,OI000137369,2025-12-31 12:28:20,wrong_item,175570,pending
RFD00005389,OI000137370,2024-12-15 15:19:03,late_delivery,1944000,pending
RFD00005390,OI000137371,2024-12-12 15:19:03,missing_item,287850,pending
RFD00005391,OI000137372,2024-12-16 15:19:03,wrong_item,161000,approved
RFD00005392,OI000137384,2025-03-07 18:29:22,damaged_item,495000,approved
RFD00005393,OI000137420,2025-12-11 10:16:51,not_as_described,166000,approved
RFD00005394,OI000137458,2026-04-03 19:32:12,wrong_item,29000,approved
RFD00005395,OI000137459,2026-04-05 19:32:12,missing_item,529920,rejected
RFD00005396,OI000137460,2026-04-03 19:32:12,wrong_item,387320,approved
RFD00005397,OI000137492,2025-04-19 01:41:59,wrong_item,56100,pending
RFD00005398,OI000137507,2026-04-09 20:55:47,not_as_described,6857000,approved
RFD00005399,OI000137554,2024-12-08 14:19:50,wrong_item,46060,rejected
RFD00005400,OI000137555,2024-12-09 14:19:50,not_as_described,31200,pending
RFD00005401,OI000137625,2025-04-20 15:44:29,late_delivery,317700,approved
RFD00005402,OI000137631,2024-06-17 08:12:59,damaged_item,141680,pending
RFD00005403,OI000137645,2025-07-31 17:20:09,missing_item,102000,approved
RFD00005404,OI000137646,2025-08-08 17:20:09,not_as_described,269560,approved
RFD00005405,OI000137656,2025-04-11 19:02:24,missing_item,8208950,pending
RFD00005406,OI000137694,2025-03-19 17:08:54,late_delivery,48450,rejected
RFD00005407,OI000137703,2026-06-06 02:35:18,wrong_item,89600,rejected
RFD00005408,OI000137728,2025-03-12 09:15:45,missing_item,21850,approved
RFD00005409,OI000137729,2025-03-19 09:15:45,late_delivery,669600,approved
RFD00005410,OI000137761,2024-04-04 20:07:20,not_as_described,132000,approved
RFD00005411,OI000137762,2024-04-13 20:07:20,damaged_item,15557550,pending
RFD00005412,OI000137763,2025-03-14 14:30:38,not_as_described,244150,approved
RFD00005413,OI000137764,2025-03-13 14:30:38,damaged_item,4374750,approved
RFD00005414,OI000137765,2025-03-11 14:30:38,missing_item,4573550,pending
RFD00005415,OI000137809,2024-05-03 19:10:12,missing_item,262200,rejected
RFD00005416,OI000137826,2025-07-15 21:05:02,not_as_described,68600,approved
RFD00005417,OI000137827,2025-07-24 21:05:02,wrong_item,360050,rejected
RFD00005418,OI000137933,2025-10-23 17:03:45,wrong_item,17000,approved
RFD00005419,OI000137997,2024-11-06 20:38:55,not_as_described,624000,approved
RFD00005420,OI000137998,2024-11-02 20:38:55,damaged_item,473000,approved
RFD00005421,OI000137999,2024-11-07 20:38:55,wrong_item,50000,approved
RFD00005422,OI000138000,2024-11-03 20:38:55,damaged_item,74000,approved
RFD00005423,OI000138001,2024-10-28 20:38:55,damaged_item,92150,rejected
RFD00005424,OI000138002,2024-03-31 08:02:56,fake_item,600950,rejected
RFD00005425,OI000138038,2025-11-17 20:35:44,not_as_described,60000,approved
RFD00005426,OI000138067,2025-09-22 11:24:50,fake_item,115920,approved
RFD00005427,OI000138097,2025-04-16 20:14:05,damaged_item,194000,pending
RFD00005428,OI000138103,2025-02-01 18:08:32,missing_item,9616000,approved
RFD00005429,OI000138187,2025-07-03 12:00:20,late_delivery,4077880,approved
RFD00005430,OI000138189,2024-11-14 12:07:01,late_delivery,184300,pending
RFD00005431,OI000138190,2024-11-05 12:07:01,wrong_item,681150,pending
RFD00005432,OI000138225,2026-02-07 07:24:25,fake_item,11893170,approved
RFD00005433,OI000138226,2026-02-15 07:24:25,fake_item,51520,approved
RFD00005434,OI000138239,2025-12-30 13:38:59,late_delivery,320100,approved
RFD00005435,OI000138250,2024-01-24 18:46:59,wrong_item,92000,approved
RFD00005436,OI000138256,2026-02-20 21:34:48,late_delivery,448140,pending
RFD00005437,OI000138257,2026-02-16 21:34:48,fake_item,209000,approved
RFD00005438,OI000138258,2026-02-23 21:34:48,damaged_item,26190,approved
RFD00005439,OI000138265,2024-03-24 22:38:01,wrong_item,238620,approved
RFD00005440,OI000138366,2026-03-05 20:59:29,damaged_item,306000,pending
RFD00005441,OI000138367,2026-03-08 20:59:29,missing_item,192100,approved
RFD00005442,OI000138382,2024-11-01 18:10:53,wrong_item,396150,rejected
RFD00005443,OI000138398,2025-06-19 18:13:36,not_as_described,861900,rejected
RFD00005444,OI000138462,2024-12-30 19:22:16,missing_item,19000,rejected
RFD00005445,OI000138484,2024-04-04 06:15:30,late_delivery,2190300,approved
RFD00005446,OI000138494,2026-05-15 18:38:40,late_delivery,120650,rejected
RFD00005447,OI000138516,2026-03-20 13:31:09,not_as_described,89240,approved
RFD00005448,OI000138553,2025-04-04 16:49:47,wrong_item,9600,pending
RFD00005449,OI000138562,2024-09-05 19:28:37,wrong_item,130640,rejected
RFD00005450,OI000138565,2024-08-23 00:35:01,not_as_described,635000,approved
RFD00005451,OI000138584,2025-05-04 10:44:54,missing_item,232000,approved
RFD00005452,OI000138585,2025-05-05 10:44:54,not_as_described,151320,approved
RFD00005453,OI000138597,2026-05-17 20:36:47,missing_item,171000,approved
RFD00005454,OI000138630,2024-05-22 14:21:30,wrong_item,1309000,approved
RFD00005455,OI000138631,2024-05-20 14:21:30,late_delivery,214700,approved
RFD00005456,OI000138632,2024-05-24 14:21:30,not_as_described,169100,approved
RFD00005457,OI000138637,2025-03-24 10:36:27,late_delivery,1604550,approved
RFD00005458,OI000138673,2025-02-14 19:09:57,not_as_described,2011120,approved
RFD00005459,OI000138743,2025-05-03 15:36:11,not_as_described,1928640,approved
RFD00005460,OI000138872,2025-03-04 14:59:47,not_as_described,55290,approved
RFD00005461,OI000138879,2024-12-31 10:33:27,not_as_described,196000,approved
RFD00005462,OI000138880,2025-01-12 10:33:27,late_delivery,108000,approved
RFD00005463,OI000138881,2025-01-12 10:33:27,wrong_item,260680,approved
RFD00005464,OI000138918,2025-12-24 13:53:53,fake_item,20000,approved
RFD00005465,OI000138963,2026-03-22 17:33:15,late_delivery,19000,approved
RFD00005466,OI000138964,2026-03-20 17:33:15,late_delivery,80000,approved
RFD00005467,OI000139084,2024-01-24 20:43:05,not_as_described,28620000,approved
RFD00005468,OI000139085,2024-01-26 20:43:05,fake_item,28500,rejected
RFD00005469,OI000139099,2026-02-14 22:31:25,missing_item,373000,rejected
RFD00005470,OI000139179,2024-09-07 20:26:05,late_delivery,227950,rejected
RFD00005471,OI000139229,2024-05-25 18:00:26,late_delivery,154000,approved
RFD00005472,OI000139249,2026-05-19 10:42:23,wrong_item,532680,approved
RFD00005473,OI000139273,2026-03-08 12:13:20,missing_item,497250,approved
RFD00005474,OI000139308,2024-03-13 20:30:29,not_as_described,98100,approved
RFD00005475,OI000139351,2026-03-07 18:01:13,not_as_described,61000,approved
RFD00005476,OI000139432,2026-03-12 17:23:52,damaged_item,69000,pending
RFD00005477,OI000139447,2024-06-28 00:31:12,wrong_item,8000,rejected
RFD00005478,OI000139448,2024-06-22 00:31:12,missing_item,664440,approved
RFD00005479,OI000139449,2024-06-22 00:31:12,wrong_item,1751820,approved
RFD00005480,OI000139450,2024-06-23 00:31:12,damaged_item,16800,approved
RFD00005481,OI000139497,2024-11-21 17:00:28,missing_item,1145620,pending
RFD00005482,OI000139517,2024-02-10 00:42:34,wrong_item,155000,approved
RFD00005483,OI000139518,2024-02-15 00:42:34,late_delivery,146280,approved
RFD00005484,OI000139521,2024-03-15 11:09:10,wrong_item,175570,pending
RFD00005485,OI000139533,2025-07-03 08:21:05,damaged_item,425000,approved
RFD00005486,OI000139563,2024-12-26 18:39:09,damaged_item,1799280,approved
RFD00005487,OI000139564,2024-12-22 18:39:09,wrong_item,159000,approved
RFD00005488,OI000139565,2024-12-27 18:39:09,damaged_item,2379750,approved
RFD00005489,OI000139585,2024-04-27 16:03:10,late_delivery,82000,approved
RFD00005490,OI000139586,2024-04-16 16:03:10,wrong_item,264040,approved
RFD00005491,OI000139587,2024-04-16 16:03:10,damaged_item,816300,approved
RFD00005492,OI000139593,2026-02-28 09:18:39,damaged_item,28050,approved
RFD00005493,OI000139605,2026-05-10 20:26:34,missing_item,557520,approved
RFD00005494,OI000139638,2025-03-13 19:57:13,late_delivery,226800,approved
RFD00005495,OI000139662,2024-04-20 09:44:51,wrong_item,136770,approved
RFD00005496,OI000139741,2026-04-08 11:22:13,late_delivery,1775100,approved
RFD00005497,OI000139742,2026-04-16 11:22:13,wrong_item,493120,approved
RFD00005498,OI000139779,2025-09-14 22:47:49,damaged_item,476560,approved
RFD00005499,OI000139780,2025-09-04 22:47:49,not_as_described,215280,approved
RFD00005500,OI000139781,2025-09-08 22:47:49,missing_item,1188000,rejected
RFD00005501,OI000139838,2024-04-16 11:02:17,missing_item,184450,approved
RFD00005502,OI000139839,2024-04-14 11:02:17,late_delivery,9452000,approved
RFD00005503,OI000139882,2025-12-05 11:16:03,damaged_item,276920,approved
RFD00005504,OI000139893,2025-06-28 06:36:12,damaged_item,384000,approved
RFD00005505,OI000139904,2024-11-25 19:06:11,damaged_item,2238760,approved
RFD00005506,OI000139912,2024-10-20 06:22:48,not_as_described,158240,approved
RFD00005507,OI000139913,2024-10-09 06:22:48,wrong_item,2043300,pending
RFD00005508,OI000139941,2024-04-16 09:10:43,damaged_item,262800,approved
RFD00005509,OI000140105,2025-09-18 21:22:20,late_delivery,434000,approved
RFD00005510,OI000140113,2024-06-16 20:28:10,damaged_item,221000,approved
RFD00005511,OI000140114,2024-06-28 20:28:10,wrong_item,127400,approved
RFD00005512,OI000140115,2024-06-18 20:28:10,fake_item,9769480,rejected
RFD00005513,OI000140133,2024-04-11 20:56:59,wrong_item,1380000,pending
RFD00005514,OI000140135,2026-01-14 18:55:52,wrong_item,182000,approved
RFD00005515,OI000140244,2024-07-16 14:37:31,damaged_item,49680,approved
RFD00005516,OI000140330,2024-10-15 15:33:43,damaged_item,344000,pending
RFD00005517,OI000140333,2024-04-04 20:06:19,damaged_item,338000,approved
RFD00005518,OI000140356,2024-06-16 14:50:24,not_as_described,94000,approved
RFD00005519,OI000140357,2024-06-14 14:50:24,wrong_item,93000,rejected
RFD00005520,OI000140369,2024-04-15 07:07:48,not_as_described,1974920,approved
RFD00005521,OI000140370,2024-04-15 07:07:48,late_delivery,134830,approved
RFD00005522,OI000140371,2024-04-17 07:07:48,late_delivery,487600,approved
RFD00005523,OI000140372,2024-04-26 07:07:48,damaged_item,282000,approved
RFD00005524,OI000140373,2024-04-17 07:07:48,missing_item,196880,rejected
RFD00005525,OI000140388,2024-12-21 16:55:55,late_delivery,1421200,pending
RFD00005526,OI000140411,2025-11-10 20:11:22,damaged_item,378250,approved
RFD00005527,OI000140412,2025-11-08 20:11:22,fake_item,235200,approved
RFD00005528,OI000140413,2025-11-13 20:11:22,late_delivery,24000,approved
RFD00005529,OI000140414,2025-11-15 20:11:22,late_delivery,37240,approved
RFD00005530,OI000140431,2025-03-29 19:36:55,wrong_item,64600,pending
RFD00005531,OI000140432,2025-04-03 19:36:55,damaged_item,48000,approved
RFD00005532,OI000140433,2025-03-28 19:36:55,missing_item,17640,approved
RFD00005533,OI000140476,2024-12-03 21:39:08,missing_item,5396000,approved
RFD00005534,OI000140512,2026-01-14 13:25:40,fake_item,89000,approved
RFD00005535,OI000140566,2026-05-12 07:00:10,missing_item,88000,approved
RFD00005536,OI000140567,2026-05-05 07:00:10,damaged_item,612000,approved
RFD00005537,OI000140568,2026-05-13 07:00:10,not_as_described,210000,pending
RFD00005538,OI000140596,2025-03-16 19:00:33,missing_item,106820,pending
RFD00005539,OI000140618,2025-11-12 19:14:34,wrong_item,2077200,approved
RFD00005540,OI000140653,2025-01-01 09:39:27,damaged_item,159000,approved
RFD00005541,OI000140654,2025-01-11 09:39:27,wrong_item,523000,approved
RFD00005542,OI000140655,2025-01-10 09:39:27,wrong_item,89240,approved
RFD00005543,OI000140677,2026-03-19 14:09:32,not_as_described,47530,rejected
RFD00005544,OI000140722,2025-05-11 14:39:05,late_delivery,43700,approved
RFD00005545,OI000140723,2025-05-10 14:39:05,not_as_described,132000,approved
RFD00005546,OI000140742,2025-12-10 04:30:47,late_delivery,195000,approved
RFD00005547,OI000140747,2025-11-25 22:25:07,late_delivery,6400000,approved
RFD00005548,OI000140910,2024-07-01 06:43:39,missing_item,405720,approved
RFD00005549,OI000140935,2025-11-11 08:49:54,missing_item,541600,approved
RFD00005550,OI000140938,2024-03-07 18:51:22,wrong_item,125130,approved
RFD00005551,OI000140987,2024-08-22 20:16:33,fake_item,10780,pending
RFD00005552,OI000141010,2024-03-17 13:04:00,damaged_item,230400,approved
RFD00005553,OI000141051,2025-06-28 19:12:14,missing_item,145360,rejected
RFD00005554,OI000141074,2024-09-03 07:43:44,late_delivery,209520,approved
RFD00005555,OI000141101,2025-03-03 19:12:47,not_as_described,452760,approved
RFD00005556,OI000141152,2024-12-17 19:00:39,fake_item,2306000,rejected
RFD00005557,OI000141215,2024-09-09 21:09:36,wrong_item,430680,approved
RFD00005558,OI000141238,2024-03-13 20:12:07,not_as_described,57820,rejected
RFD00005559,OI000141366,2026-06-12 04:36:38,late_delivery,33300,approved
RFD00005560,OI000141367,2024-11-17 07:10:54,missing_item,53350,approved
RFD00005561,OI000141414,2024-07-05 18:16:05,not_as_described,475000,approved
RFD00005562,OI000141478,2025-06-03 19:08:35,fake_item,262200,approved
RFD00005563,OI000141490,2024-10-05 13:47:50,wrong_item,161020,approved
RFD00005564,OI000141514,2024-02-28 21:35:45,fake_item,152880,approved
RFD00005565,OI000141583,2024-03-20 12:51:55,not_as_described,46560,approved
RFD00005566,OI000141584,2024-03-25 12:51:55,wrong_item,79540,approved
RFD00005567,OI000141585,2024-03-17 12:51:55,fake_item,107100,pending
RFD00005568,OI000141649,2025-03-30 05:29:05,fake_item,506600,approved
RFD00005569,OI000141708,2025-03-20 14:00:02,missing_item,4237000,approved
RFD00005570,OI000141778,2024-03-16 22:30:48,wrong_item,521000,approved
RFD00005571,OI000141784,2025-06-22 17:47:15,missing_item,24000,approved
RFD00005572,OI000141791,2025-10-10 17:24:18,not_as_described,4210000,approved
RFD00005573,OI000141815,2026-06-07 17:41:43,wrong_item,175570,approved
RFD00005574,OI000141861,2025-05-01 12:48:20,missing_item,281000,pending
RFD00005575,OI000141862,2025-04-26 12:48:20,late_delivery,301840,approved
